COUNTRY_CODE,SUBNATIONAL1_CODE,SUBNATIONAL2_CODE,SUBNATIONAL2_NAME
IN,IN-AR,IN-AR-UD,Dibang Valley
IN,IN-AR,IN-AR-US,Upper Siang
IN,IN-AR,IN-AR-WK,West Kameng
IN,IN-AR,IN-AR-WS,West Siang
IN,IN-AS,IN-AS-BA,Barpeta
IN,IN-AS,IN-AS-BK,Baksa
IN,IN-AS,IN-AS-BO,Bongaigaon
IN,IN-AS,IN-AS-CA,Cachar
IN,IN-AS,IN-AS-CR,Chirang
IN,IN-AS,IN-AS-DA,Darrang
IN,IN-AS,IN-AS-DB,Dhubri
IN,IN-AS,IN-AS-DI,Dibrugarh
IN,IN-AS,IN-AS-DM,Dhemaji
IN,IN-AS,IN-AS-GG,Golaghat
IN,IN-AS,IN-AS-GP,Goalpara
IN,IN-AS,IN-AS-HA,Hailakandi
IN,IN-AS,IN-AS-JO,Jorhat
IN,IN-AS,IN-AS-KA,Karbi Anglong
IN,IN-AS,IN-AS-KK,Kokrajhar
IN,IN-AS,IN-AS-KM,Kamrup Metropolitan
IN,IN-AS,IN-AS-KP,Kamrup
IN,IN-AS,IN-AS-KR,Karimganj
IN,IN-AS,IN-AS-LA,Lakhimpur
IN,IN-AS,IN-AS-MA,Marigaon
IN,IN-AS,IN-AS-NC,Dima Hasao
IN,IN-AS,IN-AS-NG,Nagaon
IN,IN-AS,IN-AS-NL,Nalbari
IN,IN-AS,IN-AS-SI,Sivasagar
IN,IN-AS,IN-AS-SO,Sonitpur
IN,IN-AS,IN-AS-TI,Tinsukia
IN,IN-AS,IN-AS-UD,Udalguri
IN,IN-BR,IN-BR-AR,Araria
IN,IN-BR,IN-BR-AU,Aurangabad
IN,IN-BR,IN-BR-AW,Arwal
IN,IN-BR,IN-BR-BA,Banka
IN,IN-BR,IN-BR-BE,Begusarai
IN,IN-BR,IN-BR-BG,Bhagalpur
IN,IN-BR,IN-BR-BJ,Bhojpur
IN,IN-BR,IN-BR-BU,Buxar
IN,IN-BR,IN-BR-DA,Darbhanga
IN,IN-BR,IN-BR-EC,Purba Champaran
IN,IN-BR,IN-BR-GA,Gaya
IN,IN-BR,IN-BR-GO,Gopalganj
IN,IN-BR,IN-BR-JA,Jamui
IN,IN-BR,IN-BR-JE,Jehanabad
IN,IN-BR,IN-BR-KH,Khagaria
IN,IN-BR,IN-BR-KI,Kishanganj
IN,IN-BR,IN-BR-KM,Kaimur (bhabua)
IN,IN-BR,IN-BR-KT,Katihar
IN,IN-BR,IN-BR-LA,Lakhisarai
IN,IN-BR,IN-BR-MB,Madhubani
IN,IN-BR,IN-BR-MG,Munger
IN,IN-BR,IN-BR-MP,Madhepura
IN,IN-BR,IN-BR-MZ,Muzaffarpur
IN,IN-BR,IN-BR-NL,Nalanda
IN,IN-BR,IN-BR-NW,Nawada
IN,IN-BR,IN-BR-PA,Patna
IN,IN-BR,IN-BR-PU,Purnia
IN,IN-BR,IN-BR-RO,Rohtas
IN,IN-BR,IN-BR-SH,Saharsa
IN,IN-BR,IN-BR-SM,Samastipur
IN,IN-BR,IN-BR-SO,Sheohar
IN,IN-BR,IN-BR-SP,Sheikhpura
IN,IN-BR,IN-BR-SR,Saran (chhapra)
IN,IN-BR,IN-BR-ST,Sitamarhi
IN,IN-BR,IN-BR-SU,Supaul
IN,IN-BR,IN-BR-SW,Siwan
IN,IN-BR,IN-BR-VA,Vaishali
IN,IN-BR,IN-BR-WC,Pashchim Champaran
IN,IN-CH,IN-CH-CH,Chandigarh
IN,IN-CT,IN-CT-BA,Bastar
IN,IN-CT,IN-CT-BI,Bilaspur
IN,IN-CT,IN-CT-BJ,Bijapur
IN,IN-CT,IN-CT-DA,Dakshin Bastar Dantewada
IN,IN-CT,IN-CT-DH,Dhamtari
IN,IN-CT,IN-CT-DU,Durg
IN,IN-CT,IN-CT-JA,Jashpur
IN,IN-CT,IN-CT-JC,Janjgir-champa
IN,IN-CT,IN-CT-KB,Korba
IN,IN-CT,IN-CT-KJ,Koriya
IN,IN-CT,IN-CT-KK,Uttar Bastar Kanker
IN,IN-CT,IN-CT-KW,Kabeerdham
IN,IN-CT,IN-CT-MA,Mahasamund
IN,IN-CT,IN-CT-NA,Narayanpur
IN,IN-CT,IN-CT-RG,Raigarh
IN,IN-CT,IN-CT-RN,Rajnandgaon
IN,IN-CT,IN-CT-RP,Raipur
IN,IN-CT,IN-CT-SU,Surguja
IN,IN-DD,IN-DD-DA,Daman
IN,IN-DD,IN-DD-DI,Diu
IN,IN-DL,IN-DL-CE,Central Delhi
IN,IN-DL,IN-DL-EA,East Delhi
IN,IN-DL,IN-DL-ND,New Delhi
IN,IN-DL,IN-DL-NE,North East Delhi
IN,IN-DL,IN-DL-NO,North Delhi
IN,IN-DL,IN-DL-NW,North West Delhi
IN,IN-DL,IN-DL-SO,South Delhi
IN,IN-DL,IN-DL-SW,South West Delhi
IN,IN-DL,IN-DL-WE,West Delhi
IN,IN-DN,IN-DN-DN,Dadra and Nagar Haveli
IN,IN-GA,IN-GA-NG,North Goa
IN,IN-GA,IN-GA-SG,South Goa
IN,IN-GJ,IN-GJ-AH,Ahmadabad
IN,IN-GJ,IN-GJ-AM,Amreli
IN,IN-GJ,IN-GJ-AN,Anand
IN,IN-GJ,IN-GJ-BK,Banas Kantha
IN,IN-GJ,IN-GJ-BR,Bharuch
IN,IN-GJ,IN-GJ-BV,Bhavnagar
IN,IN-GJ,IN-GJ-DA,Dohad
IN,IN-GJ,IN-GJ-DG,The Dangs
IN,IN-GJ,IN-GJ-GA,Gandhinagar
IN,IN-GJ,IN-GJ-JA,Jamnagar
IN,IN-GJ,IN-GJ-JU,Junagadh
IN,IN-GJ,IN-GJ-KA,Kachchh
IN,IN-GJ,IN-GJ-KH,Kheda
IN,IN-GJ,IN-GJ-MA,Mahesana
IN,IN-GJ,IN-GJ-NR,Narmada
IN,IN-GJ,IN-GJ-NV,Navsari
IN,IN-GJ,IN-GJ-PA,Patan
IN,IN-GJ,IN-GJ-PM,Panch Mahals
IN,IN-GJ,IN-GJ-PO,Porbandar
IN,IN-GJ,IN-GJ-RA,Rajkot
IN,IN-GJ,IN-GJ-SK,Sabar Kantha
IN,IN-GJ,IN-GJ-SN,Surendranagar
IN,IN-GJ,IN-GJ-ST,Surat
IN,IN-GJ,IN-GJ-TA,Tapi
IN,IN-GJ,IN-GJ-VD,Vadodara
IN,IN-GJ,IN-GJ-VL,Valsad
IN,IN-HP,IN-HP-BI,Bilaspur
IN,IN-HP,IN-HP-CH,Chamba
IN,IN-HP,IN-HP-HA,Hamirpur
IN,IN-HP,IN-HP-KA,Kangra
IN,IN-HP,IN-HP-KI,Kinnaur
IN,IN-HP,IN-HP-KU,Kullu
IN,IN-HP,IN-HP-LS,Lahul and Spiti
IN,IN-HP,IN-HP-MA,Mandi
IN,IN-HP,IN-HP-SH,Shimla
IN,IN-HP,IN-HP-SI,Sirmaur
IN,IN-HP,IN-HP-SO,Solan
IN,IN-HP,IN-HP-UN,Una
IN,IN-HR,IN-HR-AM,Ambala
IN,IN-HR,IN-HR-BH,Bhiwani
IN,IN-HR,IN-HR-FR,Faridabad
IN,IN-HR,IN-HR-FT,Fatehabad
IN,IN-HR,IN-HR-GU,Gurgaon
IN,IN-HR,IN-HR-HI,Hisar
IN,IN-HR,IN-HR-JH,Jhajjar
IN,IN-HR,IN-HR-JI,Jind
IN,IN-HR,IN-HR-KR,Karnal
IN,IN-HR,IN-HR-KT,Kaithal
IN,IN-HR,IN-HR-KU,Kurukshetra
IN,IN-HR,IN-HR-MA,Mahendragarh
IN,IN-HR,IN-HR-ME,Mewat
IN,IN-HR,IN-HR-PK,Panchkula
IN,IN-HR,IN-HR-PL,Palwal
IN,IN-HR,IN-HR-PP,Panipat
IN,IN-HR,IN-HR-RE,Rewari
IN,IN-HR,IN-HR-RO,Rohtak
IN,IN-HR,IN-HR-SI,Sirsa
IN,IN-HR,IN-HR-SO,Sonipat
IN,IN-HR,IN-HR-YN,Yamunanagar
IN,IN-JH,IN-JH-BO,Bokaro
IN,IN-JH,IN-JH-CH,Chatra
IN,IN-JH,IN-JH-DE,Deoghar
IN,IN-JH,IN-JH-DH,Dhanbad
IN,IN-JH,IN-JH-DU,Dumka
IN,IN-JH,IN-JH-ES,Purbi Singhbhum
IN,IN-JH,IN-JH-GA,Garhwa
IN,IN-JH,IN-JH-GI,Giridih
IN,IN-JH,IN-JH-GO,Godda
IN,IN-JH,IN-JH-GU,Gumla
IN,IN-JH,IN-JH-HA,Hazaribagh
IN,IN-JH,IN-JH-JA,Jamtara
IN,IN-JH,IN-JH-KH,Khunti
IN,IN-JH,IN-JH-KO,Kodarma
IN,IN-JH,IN-JH-LA,Latehar
IN,IN-JH,IN-JH-LO,Lohardaga
IN,IN-JH,IN-JH-PK,Pakur
IN,IN-JH,IN-JH-PL,Palamu
IN,IN-JH,IN-JH-RA,Ranchi
IN,IN-JH,IN-JH-RM,Ramgarh
IN,IN-JH,IN-JH-SA,Sahibganj
IN,IN-JH,IN-JH-SI,Simdega
IN,IN-JH,IN-JH-SR,Saraikela-kharsawan
IN,IN-JH,IN-JH-WS,Pashchimi Singhbhum
IN,IN-JK,IN-JK-AN,Anantnag
IN,IN-JK,IN-JK-BD,Badgam
IN,IN-JK,IN-JK-BN,Bandipore
IN,IN-JK,IN-JK-BR,Baramula
IN,IN-JK,IN-JK-DO,Doda
IN,IN-JK,IN-JK-GN,Ganderbal
IN,IN-JK,IN-JK-JA,Jammu
IN,IN-JK,IN-JK-KL,Kulgam
IN,IN-JK,IN-JK-KM,Pakistan-administered Kashmir
IN,IN-JK,IN-JK-KR,Kargil
IN,IN-JK,IN-JK-KS,Kishtwar
IN,IN-JK,IN-JK-KT,Kathua
IN,IN-JK,IN-JK-KU,Kupwara
IN,IN-JK,IN-JK-LE,Leh (ladakh)
IN,IN-JK,IN-JK-PO,Punch
IN,IN-JK,IN-JK-PU,Pulwama
IN,IN-JK,IN-JK-RA,Rajouri
IN,IN-JK,IN-JK-RE,Reasi
IN,IN-JK,IN-JK-RM,Ramban
IN,IN-JK,IN-JK-SA,Samba
IN,IN-JK,IN-JK-SH,Shupiyan
IN,IN-JK,IN-JK-SR,Srinagar
IN,IN-JK,IN-JK-UD,Udhampur
IN,IN-KA,IN-KA-BD,Bidar
IN,IN-KA,IN-KA-BG,Belgaum
IN,IN-KA,IN-KA-BJ,Bijapur
IN,IN-KA,IN-KA-BK,Bagalkot
IN,IN-KA,IN-KA-BL,Bellary
IN,IN-KA,IN-KA-BN,Bangalore
IN,IN-KA,IN-KA-BR,Bangalore Rural
IN,IN-KA,IN-KA-CH,Chikkaballapura
IN,IN-KA,IN-KA-CJ,Chamrajnagar
IN,IN-KA,IN-KA-CK,Chikmagalur
IN,IN-KA,IN-KA-CT,Chitradurga
IN,IN-KA,IN-KA-DA,Davanagere
IN,IN-KA,IN-KA-DH,Dharwad
IN,IN-KA,IN-KA-DK,Dakshina Kannada
IN,IN-KA,IN-KA-GA,Gadag
IN,IN-KA,IN-KA-GU,Gulbarga
IN,IN-KA,IN-KA-HS,Hassan
IN,IN-KA,IN-KA-HV,Haveri
IN,IN-KA,IN-KA-KD,Kodagu
IN,IN-KA,IN-KA-KL,Kolar
IN,IN-KA,IN-KA-KP,Koppal
IN,IN-KA,IN-KA-MA,Mandya
IN,IN-KA,IN-KA-MY,Mysore
IN,IN-KA,IN-KA-RA,Raichur
IN,IN-KA,IN-KA-RM,Ramanagara
IN,IN-KA,IN-KA-SH,Shimoga
IN,IN-KA,IN-KA-TU,Tumkur
IN,IN-KA,IN-KA-UD,Udupi
IN,IN-KA,IN-KA-UK,Uttara Kannada
IN,IN-KA,IN-KA-YD,Yadgir
IN,IN-KL,IN-KL-AL,Alappuzha
IN,IN-KL,IN-KL-ER,Ernakulam
IN,IN-KL,IN-KL-ID,Idukki
IN,IN-KL,IN-KL-KL,Kollam
IN,IN-KL,IN-KL-KN,Kannur
IN,IN-KL,IN-KL-KS,Kasaragod
IN,IN-KL,IN-KL-KT,Kottayam
IN,IN-KL,IN-KL-KZ,Kozhikode
IN,IN-KL,IN-KL-MA,Malappuram
IN,IN-KL,IN-KL-PL,Palakkad
IN,IN-KL,IN-KL-PT,Pathanamthitta
IN,IN-KL,IN-KL-TS,Thrissur
IN,IN-KL,IN-KL-TV,Thiruvananthapuram
IN,IN-KL,IN-KL-WA,Wayanad
IN,IN-LD,IN-LD-LD,Lakshadweep
IN,IN-MH,IN-MH-AH,Ahmadnagar
IN,IN-MH,IN-MH-AK,Akola
IN,IN-MH,IN-MH-AM,Amravati
IN,IN-MH,IN-MH-AU,Aurangabad
IN,IN-MH,IN-MH-BH,Bhandara
IN,IN-MH,IN-MH-BI,Bid
IN,IN-MH,IN-MH-BU,Buldana
IN,IN-MH,IN-MH-CH,Chandrapur
IN,IN-MH,IN-MH-DH,Dhule
IN,IN-MH,IN-MH-GA,Garhchiroli
IN,IN-MH,IN-MH-GO,Gondiya
IN,IN-MH,IN-MH-HI,Hingoli
IN,IN-MH,IN-MH-JG,Jalgaon
IN,IN-MH,IN-MH-JN,Jalna
IN,IN-MH,IN-MH-KO,Kolhapur
IN,IN-MH,IN-MH-LA,Latur
IN,IN-MH,IN-MH-MC,Mumbai
IN,IN-MH,IN-MH-MS,Mumbai Suburban
IN,IN-MH,IN-MH-NB,Nandurbar
IN,IN-MH,IN-MH-ND,Nanded
IN,IN-MH,IN-MH-NG,Nagpur
IN,IN-MH,IN-MH-NS,Nashik
IN,IN-MH,IN-MH-OS,Osmanabad
IN,IN-MH,IN-MH-PA,Parbhani
IN,IN-MH,IN-MH-PU,Pune
IN,IN-MH,IN-MH-RG,Raigarh
IN,IN-MH,IN-MH-RT,Ratnagiri
IN,IN-MH,IN-MH-SI,Sindhudurg
IN,IN-MH,IN-MH-SN,Sangli
IN,IN-MH,IN-MH-SO,Solapur
IN,IN-MH,IN-MH-ST,Satara
IN,IN-MH,IN-MH-TH,Thane
IN,IN-MH,IN-MH-WR,Wardha
IN,IN-MH,IN-MH-WS,Washim
IN,IN-MH,IN-MH-YA,Yavatmal
IN,IN-ML,IN-ML-EG,East Garo Hills
IN,IN-ML,IN-ML-EK,East Khasi Hills
IN,IN-ML,IN-ML-JH,Jaintia Hills
IN,IN-ML,IN-ML-RB,Ri Bhoi
IN,IN-ML,IN-ML-SG,South Garo Hills
IN,IN-ML,IN-ML-WG,West Garo Hills
IN,IN-ML,IN-ML-WK,West Khasi Hills
IN,IN-MN,IN-MN-BI,Bishnupur
IN,IN-MN,IN-MN-CC,Churachandpur
IN,IN-MN,IN-MN-CD,Chandel
IN,IN-MN,IN-MN-EI,Imphal East
IN,IN-MN,IN-MN-SE,Senapati
IN,IN-MN,IN-MN-TA,Tamenglong
IN,IN-MN,IN-MN-TH,Thoubal
IN,IN-MN,IN-MN-UK,Ukhrul
IN,IN-MN,IN-MN-WI,Imphal West
IN,IN-MP,IN-MP-AL,Alirajpur
IN,IN-MP,IN-MP-AN,Anuppur
IN,IN-MP,IN-MP-AS,Ashoknagar
IN,IN-MP,IN-MP-BD,Bhind
IN,IN-MP,IN-MP-BE,Betul
IN,IN-MP,IN-MP-BL,Balaghat
IN,IN-MP,IN-MP-BP,Bhopal
IN,IN-MP,IN-MP-BR,Barwani
IN,IN-MP,IN-MP-BU,Burhanpur
IN,IN-MP,IN-MP-CN,Chhindwara
IN,IN-MP,IN-MP-CT,Chhatarpur
IN,IN-MP,IN-MP-DE,Dewas
IN,IN-MP,IN-MP-DH,Dhar
IN,IN-MP,IN-MP-DI,Dindori
IN,IN-MP,IN-MP-DM,Damoh
IN,IN-MP,IN-MP-DT,Datia
IN,IN-MP,IN-MP-EN,East Nimar
IN,IN-MP,IN-MP-GU,Guna
IN,IN-MP,IN-MP-GW,Gwalior
IN,IN-MP,IN-MP-HA,Harda
IN,IN-MP,IN-MP-HO,Hoshangabad
IN,IN-MP,IN-MP-IN,Indore
IN,IN-MP,IN-MP-JA,Jabalpur
IN,IN-MP,IN-MP-JH,Jhabua
IN,IN-MP,IN-MP-KA,Katni
IN,IN-MP,IN-MP-ML,Mandla
IN,IN-MP,IN-MP-MO,Morena
IN,IN-MP,IN-MP-MS,Mandsaur
IN,IN-MP,IN-MP-NA,Narsimhapur
IN,IN-MP,IN-MP-NE,Neemuch
IN,IN-MP,IN-MP-PA,Panna
IN,IN-MP,IN-MP-RE,Rewa
IN,IN-MP,IN-MP-RG,Rajgarh
IN,IN-MP,IN-MP-RL,Ratlam
IN,IN-MP,IN-MP-RS,Raisen
IN,IN-MP,IN-MP-SG,Sagar
IN,IN-MP,IN-MP-SH,Shahdol
IN,IN-MP,IN-MP-SI,Sidhi
IN,IN-MP,IN-MP-SJ,Shajapur
IN,IN-MP,IN-MP-SN,Singrauli
IN,IN-MP,IN-MP-SO,Seoni
IN,IN-MP,IN-MP-SP,Sheopur
IN,IN-MP,IN-MP-SR,Sehore
IN,IN-MP,IN-MP-ST,Satna
IN,IN-MP,IN-MP-SV,Shivpuri
IN,IN-MP,IN-MP-TI,Tikamgarh
IN,IN-MP,IN-MP-UJ,Ujjain
IN,IN-MP,IN-MP-UM,Umaria
IN,IN-MP,IN-MP-VI,Vidisha
IN,IN-MP,IN-MP-WN,West Nimar
IN,IN-MZ,IN-MZ-AI,Aizawl
IN,IN-MZ,IN-MZ-CH,Champhai
IN,IN-MZ,IN-MZ-KO,Kolasib
IN,IN-MZ,IN-MZ-LA,Lawangtlai
IN,IN-MZ,IN-MZ-LU,Lunglei
IN,IN-MZ,IN-MZ-MA,Mamit
IN,IN-MZ,IN-MZ-SA,Saiha
IN,IN-MZ,IN-MZ-SE,Serchhip
IN,IN-NL,IN-NL-DI,Dimapur
IN,IN-NL,IN-NL-KI,Kiphire
IN,IN-NL,IN-NL-KO,Kohima
IN,IN-NL,IN-NL-LO,Longleng
IN,IN-NL,IN-NL-MK,Mokokchung
IN,IN-NL,IN-NL-MN,Mon
IN,IN-NL,IN-NL-PE,Peren
IN,IN-NL,IN-NL-PH,Phek
IN,IN-NL,IN-NL-TU,Tuensang
IN,IN-NL,IN-NL-WO,Wokha
IN,IN-NL,IN-NL-ZU,Zunheboto
IN,IN-OR,IN-OR-AN,Anugul
IN,IN-OR,IN-OR-BD,Bauda
IN,IN-OR,IN-OR-BH,Bhadrak
IN,IN-OR,IN-OR-BL,Balangir
IN,IN-OR,IN-OR-BR,Bargarh
IN,IN-OR,IN-OR-BW,Baleshwar
IN,IN-OR,IN-OR-CU,Cuttack
IN,IN-OR,IN-OR-DE,Debagarh
IN,IN-OR,IN-OR-DH,Dhenkanal
IN,IN-OR,IN-OR-GN,Ganjam
IN,IN-OR,IN-OR-GP,Gajapati
IN,IN-OR,IN-OR-JH,Jharsuguda
IN,IN-OR,IN-OR-JP,Jajapur
IN,IN-OR,IN-OR-JS,Jagatsinghapur
IN,IN-OR,IN-OR-KH,Khordha
IN,IN-OR,IN-OR-KJ,Kendujhar
IN,IN-OR,IN-OR-KL,Kalahandi
IN,IN-OR,IN-OR-KN,Kandhamal
IN,IN-OR,IN-OR-KO,Koraput
IN,IN-OR,IN-OR-KP,Kendrapara
IN,IN-OR,IN-OR-ML,Malkangiri
IN,IN-OR,IN-OR-MY,Mayurbhanj
IN,IN-OR,IN-OR-NB,Nabarangapur
IN,IN-OR,IN-OR-NU,Nuapada
IN,IN-OR,IN-OR-NY,Nayagarh
IN,IN-OR,IN-OR-PU,Puri
IN,IN-OR,IN-OR-RA,Rayagada
IN,IN-OR,IN-OR-SA,Sambalpur
IN,IN-OR,IN-OR-SO,Subarnapur
IN,IN-OR,IN-OR-SU,Sundargarh
IN,IN-PB,IN-PB-AM,Amritsar
IN,IN-PB,IN-PB-BA,Bathinda
IN,IN-PB,IN-PB-BR,Barnala
IN,IN-PB,IN-PB-FI,Firozpur
IN,IN-PB,IN-PB-FR,Faridkot
IN,IN-PB,IN-PB-FT,Fatehgarh Sahib
IN,IN-PB,IN-PB-GU,Gurdaspur
IN,IN-PB,IN-PB-HO,Hoshiarpur
IN,IN-PB,IN-PB-JA,Jalandhar
IN,IN-PB,IN-PB-KA,Kapurthala
IN,IN-PB,IN-PB-LU,Ludhiana
IN,IN-PB,IN-PB-MA,Mansa
IN,IN-PB,IN-PB-MO,Moga
IN,IN-PB,IN-PB-MU,Muktsar
IN,IN-PB,IN-PB-NS,Shahid Bhagat Singh Nagar
IN,IN-PB,IN-PB-PA,Patiala
IN,IN-PB,IN-PB-RU,Rupnagar
IN,IN-PB,IN-PB-SA,Sangrur
IN,IN-PB,IN-PB-SH,Sahibzada Ajit Singh Nagar
IN,IN-PB,IN-PB-TA,Tarn Taran
IN,IN-PY,IN-PY-KA,Karaikal
IN,IN-PY,IN-PY-MA,Mahe
IN,IN-PY,IN-PY-PO,Puducherry
IN,IN-PY,IN-PY-YA,Yanam
IN,IN-RJ,IN-RJ-AJ,Ajmer
IN,IN-RJ,IN-RJ-AL,Alwar
IN,IN-RJ,IN-RJ-BI,Bikaner
IN,IN-RJ,IN-RJ-BM,Barmer
IN,IN-RJ,IN-RJ-BN,Banswara
IN,IN-RJ,IN-RJ-BP,Bharatpur
IN,IN-RJ,IN-RJ-BR,Baran
IN,IN-RJ,IN-RJ-BU,Bundi
IN,IN-RJ,IN-RJ-BW,Bhilwara
IN,IN-RJ,IN-RJ-CR,Churu
IN,IN-RJ,IN-RJ-CT,Chittaurgarh
IN,IN-RJ,IN-RJ-DA,Dausa
IN,IN-RJ,IN-RJ-DH,Dhaulpur
IN,IN-RJ,IN-RJ-DU,Dungarpur
IN,IN-RJ,IN-RJ-GA,Ganganagar
IN,IN-RJ,IN-RJ-HA,Hanumangarh
IN,IN-RJ,IN-RJ-JJ,Jhunjhunun
IN,IN-RJ,IN-RJ-JL,Jalor
IN,IN-RJ,IN-RJ-JO,Jodhpur
IN,IN-RJ,IN-RJ-JP,Jaipur
IN,IN-RJ,IN-RJ-JS,Jaisalmer
IN,IN-RJ,IN-RJ-JW,Jhalawar
IN,IN-RJ,IN-RJ-KA,Karauli
IN,IN-RJ,IN-RJ-KO,Kota
IN,IN-RJ,IN-RJ-NA,Nagaur
IN,IN-RJ,IN-RJ-PA,Pali
IN,IN-RJ,IN-RJ-PR,Pratapgarh
IN,IN-RJ,IN-RJ-RA,Rajsamand
IN,IN-RJ,IN-RJ-SK,Sikar
IN,IN-RJ,IN-RJ-SM,Sawai Madhopur
IN,IN-RJ,IN-RJ-SR,Sirohi
IN,IN-RJ,IN-RJ-TO,Tonk
IN,IN-RJ,IN-RJ-UD,Udaipur
IN,IN-SK,IN-SK-ES,East Sikkim
IN,IN-SK,IN-SK-NS,North Sikkim
IN,IN-SK,IN-SK-SS,South Sikkim
IN,IN-SK,IN-SK-WS,West Sikkim
IN,IN-TN,IN-TN-AR,Ariyalur
IN,IN-TN,IN-TN-CH,Chennai
IN,IN-TN,IN-TN-CO,Coimbatore
IN,IN-TN,IN-TN-CU,Cuddalore
IN,IN-TN,IN-TN-DH,Dharmapuri
IN,IN-TN,IN-TN-DI,Dindigul
IN,IN-TN,IN-TN-ER,Erode
IN,IN-TN,IN-TN-KC,Kancheepuram
IN,IN-TN,IN-TN-KK,Kanniyakumari
IN,IN-TN,IN-TN-KR,Karur
IN,IN-TN,IN-TN-KS,Krishnagiri
IN,IN-TN,IN-TN-MA,Madurai
IN,IN-TN,IN-TN-NG,Nagappattinam
IN,IN-TN,IN-TN-NI,The Nilgiris
IN,IN-TN,IN-TN-NM,Namakkal
IN,IN-TN,IN-TN-PE,Perambalur
IN,IN-TN,IN-TN-PU,Pudukkottai
IN,IN-TN,IN-TN-RA,Ramanathapuram
IN,IN-TN,IN-TN-SA,Salem
IN,IN-TN,IN-TN-SI,Sivaganga
IN,IN-TN,IN-TN-TC,Tiruchirappalli
IN,IN-TN,IN-TN-TH,Theni
IN,IN-TN,IN-TN-TI,Tirunelveli
IN,IN-TN,IN-TN-TJ,Thanjavur
IN,IN-TN,IN-TN-TK,Thoothukkudi
IN,IN-TN,IN-TN-TL,Thiruvallur
IN,IN-TN,IN-TN-TP,Tiruppur
IN,IN-TN,IN-TN-TR,Thiruvarur
IN,IN-TN,IN-TN-TV,Tiruvannamalai
IN,IN-TN,IN-TN-VE,Vellore
IN,IN-TN,IN-TN-VL,Viluppuram
IN,IN-TN,IN-TN-VR,Virudunagar
IN,IN-TR,IN-TR-DH,Dhalai
IN,IN-TR,IN-TR-NT,North Tripura
IN,IN-TR,IN-TR-ST,South Tripura
IN,IN-TR,IN-TR-WT,West Tripura
IN,IN-TS,IN-TS-AD,Adilabad
IN,IN-TS,IN-TS-HY,Hyderabad
IN,IN-TS,IN-TS-KA,Karimnagar
IN,IN-TS,IN-TS-KH,Khammam
IN,IN-TS,IN-TS-MA,Mahbubnagar
IN,IN-TS,IN-TS-ME,Medak
IN,IN-TS,IN-TS-NA,Nalgonda
IN,IN-TS,IN-TS-RA,Rangareddy
IN,IN-TS,IN-TS-WA,Warangal
IN,IN-UL,IN-UL-AL,Almora
IN,IN-UL,IN-UL-BA,Bageshwar
IN,IN-UL,IN-UL-CL,Chamoli
IN,IN-UL,IN-UL-CP,Champawat
IN,IN-UL,IN-UL-DD,Dehradun
IN,IN-UL,IN-UL-HA,Hardwar
IN,IN-UL,IN-UL-NA,Nainital
IN,IN-UL,IN-UL-PG,Garhwal
IN,IN-UL,IN-UL-PI,Pithoragarh
IN,IN-UL,IN-UL-RP,Rudraprayag
IN,IN-UL,IN-UL-TG,Tehri Garhwal
IN,IN-UL,IN-UL-US,Udham Singh Nagar
IN,IN-UL,IN-UL-UT,Uttarkashi
IN,IN-UP,IN-UP-AG,Agra
IN,IN-UP,IN-UP-AH,Allahabad
IN,IN-UP,IN-UP-AL,Aligarh
IN,IN-UP,IN-UP-AN,Ambedkar Nagar
IN,IN-UP,IN-UP-AU,Auraiya
IN,IN-UP,IN-UP-AZ,Azamgarh
IN,IN-UP,IN-UP-BB,Bara Banki
IN,IN-UP,IN-UP-BD,Budaun
IN,IN-UP,IN-UP-BG,Baghpat
IN,IN-UP,IN-UP-BH,Bahraich
IN,IN-UP,IN-UP-BI,Bijnor
IN,IN-UP,IN-UP-BL,Ballia
IN,IN-UP,IN-UP-BN,Banda
IN,IN-UP,IN-UP-BP,Balrampur
IN,IN-UP,IN-UP-BR,Bareilly
IN,IN-UP,IN-UP-BS,Basti
IN,IN-UP,IN-UP-BU,Bulandshahr
IN,IN-UP,IN-UP-CD,Chandauli
IN,IN-UP,IN-UP-CT,Chitrakoot
IN,IN-UP,IN-UP-DE,Deoria
IN,IN-UP,IN-UP-ET,Etah
IN,IN-UP,IN-UP-EW,Etawah
IN,IN-UP,IN-UP-FI,Firozabad
IN,IN-UP,IN-UP-FR,Farrukhabad
IN,IN-UP,IN-UP-FT,Fatehpur
IN,IN-UP,IN-UP-FZ,Faizabad
IN,IN-UP,IN-UP-GB,Gautam Buddha Nagar
IN,IN-UP,IN-UP-GN,Gonda
IN,IN-UP,IN-UP-GP,Ghazipur
IN,IN-UP,IN-UP-GR,Gorakhpur
IN,IN-UP,IN-UP-GZ,Ghaziabad
IN,IN-UP,IN-UP-HM,Hamirpur
IN,IN-UP,IN-UP-HR,Hardoi
IN,IN-UP,IN-UP-HT,Mahamaya Nagar
IN,IN-UP,IN-UP-JH,Jhansi
IN,IN-UP,IN-UP-JL,Jalaun
IN,IN-UP,IN-UP-JP,Jyotiba Phule Nagar
IN,IN-UP,IN-UP-JU,Jaunpur
IN,IN-UP,IN-UP-KD,Kanpur Dehat
IN,IN-UP,IN-UP-KJ,Kannauj
IN,IN-UP,IN-UP-KM,Kansiram Nagar
IN,IN-UP,IN-UP-KN,Kanpur Nagar
